call_id,hcp_id,rep_id,call_date,product_discussed,call_duration_min,samples_dropped
CALL002180,HCP0508,REP021,2025-12-23,PRD001,16,3
CALL002181,HCP0508,REP021,2025-05-26,PRD004,27,0
CALL002182,HCP0508,REP021,2025-02-19,PRD001,12,2
CALL002183,HCP0509,REP020,2025-06-22,PRD005,19,1
CALL002184,HCP0509,REP020,2025-05-25,PRD003,9,3
CALL002185,HCP0509,REP020,2025-03-21,PRD003,13,2
CALL002186,HCP0509,REP020,2025-12-02,PRD001,15,3
CALL002187,HCP0510,REP005,2025-05-16,PRD005,5,1
CALL002188,HCP0510,REP005,2025-04-27,PRD002,22,3
CALL002189,HCP0511,REP012,2025-11-04,PRD002,11,3
CALL002190,HCP0511,REP012,2025-04-02,PRD002,15,0
CALL002191,HCP0511,REP012,2025-04-23,PRD001,14,2
CALL002192,HCP0511,REP012,2025-04-22,PRD003,7,0
CALL002193,HCP0511,REP012,2025-05-26,PRD001,14,0
CALL002194,HCP0511,REP012,2025-04-28,PRD003,21,0
CALL002195,HCP0512,REP029,2025-11-11,PRD001,21,3
CALL002196,HCP0512,REP029,2025-08-05,PRD001,25,1
CALL002197,HCP0512,REP029,2025-01-22,PRD003,23,2
CALL002198,HCP0512,REP029,2025-01-09,PRD004,18,0
CALL002199,HCP0513,REP013,2025-04-24,PRD002,24,0
CALL002200,HCP0513,REP013,2025-07-26,PRD002,12,3
CALL002201,HCP0513,REP013,2025-07-02,PRD002,13,0
CALL002202,HCP0513,REP013,2025-03-25,PRD005,8,2
CALL002203,HCP0514,REP008,2025-08-26,PRD002,26,0
CALL002204,HCP0514,REP008,2025-11-18,PRD004,17,0
CALL002205,HCP0514,REP008,2025-08-09,PRD001,22,1
CALL002206,HCP0514,REP008,2025-09-21,PRD002,12,2
CALL002207,HCP0514,REP008,2025-11-07,PRD002,12,1
CALL002208,HCP0514,REP008,2025-07-01,PRD001,29,2
CALL002209,HCP0514,REP008,2025-08-14,PRD005,12,0
CALL002210,HCP0514,REP008,2025-04-21,PRD005,25,1
CALL002211,HCP0514,REP008,2025-11-20,PRD001,26,0
CALL002212,HCP0514,REP008,2025-12-08,PRD002,21,2
CALL002213,HCP0514,REP008,2025-10-06,PRD001,27,1
CALL002214,HCP0515,REP012,2025-01-21,PRD001,19,1
CALL002215,HCP0515,REP012,2025-08-10,PRD001,13,3
CALL002216,HCP0515,REP012,2025-05-13,PRD002,18,1
CALL002217,HCP0515,REP012,2025-02-17,PRD004,22,2
CALL002218,HCP0515,REP012,2025-07-11,PRD004,20,3
CALL002219,HCP0515,REP012,2025-02-03,PRD002,26,0
CALL002220,HCP0516,REP019,2025-05-16,PRD001,13,2
CALL002221,HCP0516,REP019,2025-10-02,PRD002,10,0
CALL002222,HCP0516,REP019,2025-10-07,PRD001,14,0
CALL002223,HCP0516,REP019,2025-10-20,PRD005,21,2
CALL002224,HCP0516,REP019,2025-12-01,PRD004,17,1
CALL002225,HCP0516,REP019,2025-03-21,PRD005,11,0
CALL002226,HCP0516,REP019,2025-04-08,PRD002,8,0
CALL002227,HCP0517,REP019,2025-12-16,PRD004,12,1
CALL002228,HCP0517,REP019,2025-01-19,PRD004,22,3
CALL002229,HCP0517,REP019,2025-05-25,PRD005,14,1
CALL002230,HCP0517,REP019,2025-02-10,PRD004,5,0
CALL002231,HCP0517,REP019,2025-05-25,PRD001,14,0
CALL002232,HCP0517,REP019,2025-08-28,PRD003,18,2
CALL002233,HCP0518,REP024,2025-04-16,PRD004,29,2
CALL002234,HCP0519,REP018,2025-12-18,PRD002,20,2
CALL002235,HCP0519,REP018,2025-04-07,PRD002,17,1
CALL002236,HCP0520,REP015,2025-11-14,PRD001,16,1
CALL002237,HCP0520,REP015,2025-09-13,PRD002,14,1
CALL002238,HCP0520,REP015,2025-06-05,PRD004,14,2
CALL002239,HCP0520,REP015,2025-09-24,PRD005,20,0
CALL002240,HCP0521,REP014,2025-06-19,PRD005,23,1
CALL002241,HCP0521,REP014,2025-05-29,PRD004,8,1
CALL002242,HCP0521,REP014,2025-03-02,PRD001,27,2
CALL002243,HCP0521,REP014,2025-03-02,PRD004,13,0
CALL002244,HCP0522,REP023,2025-05-27,PRD001,9,2
CALL002245,HCP0522,REP023,2025-11-01,PRD003,22,0
CALL002246,HCP0522,REP023,2025-01-16,PRD004,16,0
CALL002247,HCP0522,REP023,2025-05-17,PRD005,5,0
CALL002248,HCP0522,REP023,2025-06-28,PRD002,29,1
CALL002249,HCP0523,REP022,2025-08-14,PRD003,14,1
CALL002250,HCP0523,REP022,2025-09-07,PRD001,13,3
CALL002251,HCP0524,REP003,2025-10-26,PRD003,15,2
CALL002252,HCP0524,REP003,2025-10-05,PRD005,7,0
CALL002253,HCP0524,REP003,2025-03-26,PRD003,10,0
CALL002254,HCP0524,REP003,2025-09-06,PRD004,28,0
CALL002255,HCP0525,REP026,2025-02-13,PRD001,20,0
CALL002256,HCP0525,REP026,2025-06-07,PRD001,10,0
CALL002257,HCP0525,REP026,2025-08-03,PRD003,12,0
CALL002258,HCP0525,REP026,2025-12-10,PRD005,18,1
CALL002259,HCP0525,REP026,2025-07-07,PRD004,21,2
CALL002260,HCP0525,REP026,2025-05-12,PRD002,15,1
CALL002261,HCP0526,REP029,2025-12-02,PRD001,11,1
CALL002262,HCP0526,REP029,2025-09-21,PRD004,14,2
CALL002263,HCP0527,REP014,2025-05-27,PRD002,8,2
CALL002264,HCP0527,REP014,2025-09-05,PRD005,25,2
CALL002265,HCP0527,REP014,2025-06-04,PRD001,29,1
CALL002266,HCP0527,REP014,2025-08-13,PRD003,23,3
CALL002267,HCP0527,REP014,2025-11-01,PRD001,8,1
CALL002268,HCP0527,REP014,2025-11-20,PRD001,14,1
CALL002269,HCP0527,REP014,2025-01-24,PRD003,16,1
CALL002270,HCP0528,REP021,2025-03-24,PRD001,7,3
CALL002271,HCP0528,REP021,2025-08-22,PRD005,22,0
CALL002272,HCP0528,REP021,2025-08-17,PRD001,19,2
CALL002273,HCP0529,REP003,2025-11-17,PRD002,29,0
CALL002274,HCP0529,REP003,2025-10-23,PRD005,7,1
CALL002275,HCP0529,REP003,2025-11-13,PRD003,21,0
CALL002276,HCP0530,REP011,2025-02-10,PRD004,16,2
CALL002277,HCP0530,REP011,2025-11-19,PRD003,28,0
CALL002278,HCP0530,REP011,2025-01-20,PRD004,16,0
CALL002279,HCP0530,REP011,2025-09-05,PRD002,26,3
CALL002280,HCP0531,REP006,2025-01-25,PRD002,28,2
CALL002281,HCP0532,REP025,2025-07-24,PRD005,8,2
CALL002282,HCP0532,REP025,2025-04-19,PRD001,25,0
CALL002283,HCP0532,REP025,2025-10-20,PRD003,21,1
CALL002284,HCP0533,REP023,2025-08-03,PRD003,14,0
CALL002285,HCP0533,REP023,2025-07-13,PRD005,18,1
CALL002286,HCP0533,REP023,2025-05-30,PRD001,28,1
CALL002287,HCP0533,REP023,2025-02-20,PRD002,9,0
CALL002288,HCP0533,REP023,2025-12-29,PRD003,13,0
CALL002289,HCP0533,REP023,2025-12-25,PRD001,24,0
CALL002290,HCP0534,REP013,2025-11-27,PRD004,26,1
CALL002291,HCP0534,REP013,2025-11-27,PRD004,12,0
CALL002292,HCP0534,REP013,2025-03-23,PRD001,23,1
CALL002293,HCP0535,REP008,2025-09-08,PRD003,18,0
CALL002294,HCP0535,REP008,2025-05-05,PRD003,18,1
CALL002295,HCP0535,REP008,2025-06-26,PRD005,25,0
CALL002296,HCP0536,REP030,2025-04-29,PRD002,22,0
CALL002297,HCP0536,REP030,2025-03-22,PRD002,21,1
CALL002298,HCP0536,REP030,2025-03-31,PRD004,5,3
CALL002299,HCP0537,REP007,2025-01-10,PRD005,8,2
CALL002300,HCP0537,REP007,2025-11-20,PRD005,23,0
CALL002301,HCP0537,REP007,2025-06-04,PRD005,9,0
CALL002302,HCP0537,REP007,2025-12-24,PRD003,27,3
CALL002303,HCP0538,REP022,2025-06-29,PRD002,7,0
CALL002304,HCP0539,REP018,2025-02-10,PRD002,10,0
CALL002305,HCP0539,REP018,2025-01-09,PRD004,17,2
CALL002306,HCP0539,REP018,2025-12-12,PRD004,25,0
CALL002307,HCP0539,REP018,2025-03-16,PRD003,22,0
CALL002308,HCP0539,REP018,2025-03-19,PRD004,22,3
CALL002309,HCP0539,REP018,2025-12-01,PRD005,19,1
CALL002310,HCP0539,REP018,2025-03-11,PRD005,25,1
CALL002311,HCP0540,REP027,2025-05-21,PRD005,16,2
CALL002312,HCP0540,REP027,2025-11-08,PRD005,24,0
CALL002313,HCP0540,REP027,2025-08-12,PRD001,10,0
CALL002314,HCP0540,REP027,2025-03-29,PRD005,21,2
CALL002315,HCP0540,REP027,2025-07-26,PRD005,10,1
CALL002316,HCP0541,REP027,2025-12-11,PRD002,27,1
CALL002317,HCP0541,REP027,2025-09-19,PRD005,11,3
CALL002318,HCP0541,REP027,2025-01-02,PRD004,6,0
CALL002319,HCP0542,REP004,2025-05-02,PRD002,27,3
CALL002320,HCP0542,REP004,2025-03-17,PRD001,13,2
CALL002321,HCP0542,REP004,2025-12-28,PRD002,12,1
CALL002322,HCP0542,REP004,2025-10-22,PRD002,22,2
CALL002323,HCP0542,REP004,2025-09-29,PRD003,20,2
CALL002324,HCP0542,REP004,2025-06-17,PRD004,20,1
CALL002325,HCP0543,REP010,2025-11-11,PRD001,11,1
CALL002326,HCP0543,REP010,2025-12-02,PRD003,15,1
CALL002327,HCP0543,REP010,2025-10-06,PRD002,10,0
CALL002328,HCP0543,REP010,2025-11-24,PRD001,5,2
CALL002329,HCP0543,REP010,2025-05-09,PRD001,14,0
CALL002330,HCP0543,REP010,2025-10-26,PRD001,12,0
CALL002331,HCP0544,REP021,2025-01-27,PRD004,26,0
CALL002332,HCP0544,REP021,2025-03-20,PRD004,22,1
CALL002333,HCP0545,REP009,2025-02-22,PRD005,5,3
CALL002334,HCP0545,REP009,2025-04-16,PRD005,22,2
CALL002335,HCP0545,REP009,2025-08-23,PRD004,14,2
CALL002336,HCP0545,REP009,2025-11-13,PRD003,23,1
CALL002337,HCP0545,REP009,2025-04-15,PRD004,7,2
CALL002338,HCP0545,REP009,2025-08-23,PRD001,5,2
CALL002339,HCP0545,REP009,2025-04-30,PRD002,23,0
CALL002340,HCP0546,REP027,2025-05-03,PRD004,29,1
CALL002341,HCP0547,REP017,2025-11-26,PRD004,28,2
CALL002342,HCP0547,REP017,2025-07-21,PRD001,26,2
CALL002343,HCP0547,REP017,2025-03-17,PRD002,27,3
CALL002344,HCP0547,REP017,2025-11-27,PRD005,18,0
CALL002345,HCP0547,REP017,2025-09-07,PRD002,28,1
CALL002346,HCP0547,REP017,2025-12-17,PRD002,21,0
CALL002347,HCP0548,REP003,2025-11-06,PRD001,29,0
CALL002348,HCP0548,REP003,2025-11-20,PRD001,22,1
CALL002349,HCP0549,REP028,2025-04-02,PRD001,18,1
CALL002350,HCP0549,REP028,2025-04-29,PRD004,19,0
CALL002351,HCP0549,REP028,2025-10-26,PRD003,6,0
CALL002352,HCP0549,REP028,2025-06-02,PRD002,12,1
CALL002353,HCP0549,REP028,2025-04-20,PRD001,10,3
CALL002354,HCP0550,REP004,2025-02-27,PRD003,24,0
CALL002355,HCP0550,REP004,2025-10-16,PRD004,13,1
CALL002356,HCP0550,REP004,2025-04-08,PRD002,12,0
CALL002357,HCP0550,REP004,2025-10-31,PRD002,15,0
CALL002358,HCP0551,REP003,2025-02-24,PRD003,15,2
CALL002359,HCP0551,REP003,2025-10-08,PRD004,29,0
CALL002360,HCP0551,REP003,2025-08-11,PRD002,23,0
CALL002361,HCP0551,REP003,2025-05-26,PRD001,25,1
CALL002362,HCP0551,REP003,2025-03-31,PRD003,12,0
CALL002363,HCP0552,REP003,2025-07-08,PRD005,21,3
CALL002364,HCP0552,REP003,2025-03-30,PRD002,7,2
CALL002365,HCP0552,REP003,2025-02-25,PRD004,21,0
CALL002366,HCP0552,REP003,2025-10-28,PRD001,24,0
CALL002367,HCP0552,REP003,2025-09-15,PRD004,9,3
CALL002368,HCP0552,REP003,2025-11-09,PRD001,5,0
CALL002369,HCP0552,REP003,2025-07-17,PRD004,19,1
CALL002370,HCP0553,REP029,2025-03-27,PRD001,8,3
CALL002371,HCP0553,REP029,2025-09-26,PRD003,13,2
CALL002372,HCP0553,REP029,2025-06-09,PRD004,21,1
CALL002373,HCP0553,REP029,2025-05-31,PRD003,25,0
CALL002374,HCP0554,REP015,2025-09-28,PRD002,28,1
CALL002375,HCP0554,REP015,2025-11-18,PRD005,12,3
CALL002376,HCP0554,REP015,2025-09-18,PRD005,10,0
CALL002377,HCP0554,REP015,2025-08-24,PRD001,6,2
CALL002378,HCP0554,REP015,2025-09-15,PRD002,19,2
CALL002379,HCP0555,REP016,2025-11-27,PRD003,13,1
CALL002380,HCP0555,REP016,2025-06-01,PRD002,24,0
CALL002381,HCP0555,REP016,2025-03-01,PRD005,7,0
CALL002382,HCP0556,REP013,2025-10-17,PRD004,23,0
CALL002383,HCP0556,REP013,2025-03-12,PRD005,28,1
CALL002384,HCP0557,REP024,2025-03-13,PRD004,18,2
CALL002385,HCP0557,REP024,2025-01-09,PRD003,29,1
CALL002386,HCP0557,REP024,2025-12-04,PRD005,13,1
CALL002387,HCP0557,REP024,2025-04-20,PRD002,20,2
CALL002388,HCP0557,REP024,2025-05-15,PRD003,5,1
CALL002389,HCP0557,REP024,2025-05-28,PRD002,21,1
CALL002390,HCP0557,REP024,2025-09-30,PRD004,14,0
CALL002391,HCP0557,REP024,2025-01-30,PRD005,7,3
CALL002392,HCP0558,REP026,2025-04-05,PRD004,21,0
CALL002393,HCP0558,REP026,2025-01-07,PRD002,25,1
CALL002394,HCP0558,REP026,2025-04-03,PRD003,24,0
CALL002395,HCP0558,REP026,2025-05-01,PRD003,5,1
CALL002396,HCP0558,REP026,2025-02-02,PRD001,15,1
CALL002397,HCP0558,REP026,2025-07-12,PRD005,22,0
CALL002398,HCP0559,REP009,2025-05-09,PRD002,10,0
CALL002399,HCP0559,REP009,2025-04-23,PRD005,10,0
CALL002400,HCP0559,REP009,2025-05-31,PRD004,25,3
CALL002401,HCP0559,REP009,2025-05-30,PRD004,26,1
CALL002402,HCP0559,REP009,2025-06-15,PRD003,19,2
CALL002403,HCP0560,REP028,2025-08-26,PRD002,22,2
CALL002404,HCP0560,REP028,2025-07-25,PRD005,10,3
CALL002405,HCP0560,REP028,2025-08-11,PRD001,19,1
CALL002406,HCP0560,REP028,2025-04-04,PRD001,24,2
CALL002407,HCP0561,REP022,2025-06-11,PRD004,29,0
CALL002408,HCP0561,REP022,2025-09-18,PRD001,17,0
CALL002409,HCP0561,REP022,2025-04-20,PRD003,14,1
CALL002410,HCP0562,REP011,2025-09-10,PRD004,17,0
CALL002411,HCP0562,REP011,2025-06-12,PRD004,16,0
CALL002412,HCP0562,REP011,2025-10-26,PRD001,6,1
CALL002413,HCP0562,REP011,2025-07-02,PRD005,19,0
CALL002414,HCP0562,REP011,2025-12-02,PRD004,28,0
CALL002415,HCP0563,REP015,2025-05-19,PRD004,18,2
CALL002416,HCP0563,REP015,2025-11-15,PRD004,19,2
CALL002417,HCP0563,REP015,2025-03-28,PRD004,11,1
CALL002418,HCP0564,REP023,2025-04-30,PRD003,19,1
CALL002419,HCP0564,REP023,2025-05-16,PRD003,10,0
CALL002420,HCP0564,REP023,2025-06-07,PRD002,20,2
CALL002421,HCP0564,REP023,2025-02-24,PRD003,16,0
CALL002422,HCP0565,REP030,2025-03-07,PRD002,11,0
CALL002423,HCP0565,REP030,2025-06-21,PRD004,25,1
CALL002424,HCP0565,REP030,2025-03-29,PRD004,24,3
CALL002425,HCP0565,REP030,2025-07-28,PRD002,11,1
CALL002426,HCP0565,REP030,2025-07-29,PRD004,22,1
CALL002427,HCP0565,REP030,2025-06-17,PRD001,17,0
CALL002428,HCP0565,REP030,2025-10-14,PRD003,8,1
CALL002429,HCP0566,REP001,2025-12-16,PRD004,9,1
CALL002430,HCP0566,REP001,2025-10-22,PRD002,21,1
CALL002431,HCP0566,REP001,2025-01-07,PRD002,23,0
CALL002432,HCP0566,REP001,2025-05-24,PRD005,11,0
CALL002433,HCP0567,REP025,2025-02-17,PRD002,9,3
CALL002434,HCP0567,REP025,2025-09-22,PRD002,12,1
CALL002435,HCP0567,REP025,2025-01-01,PRD004,26,0
CALL002436,HCP0567,REP025,2025-11-13,PRD004,14,1
CALL002437,HCP0567,REP025,2025-11-25,PRD002,28,3
CALL002438,HCP0567,REP025,2025-01-16,PRD002,20,0
CALL002439,HCP0567,REP025,2025-11-23,PRD001,11,0
CALL002440,HCP0567,REP025,2025-04-21,PRD005,13,0
CALL002441,HCP0568,REP028,2025-03-23,PRD001,5,0
CALL002442,HCP0568,REP028,2025-06-19,PRD003,13,2
CALL002443,HCP0568,REP028,2025-08-16,PRD005,15,3
CALL002444,HCP0569,REP022,2025-01-22,PRD003,7,0
CALL002445,HCP0569,REP022,2025-07-20,PRD001,11,3
CALL002446,HCP0569,REP022,2025-03-15,PRD001,21,0
CALL002447,HCP0569,REP022,2025-01-18,PRD002,20,0
CALL002448,HCP0569,REP022,2025-04-28,PRD002,15,3
CALL002449,HCP0569,REP022,2025-07-31,PRD005,27,1
CALL002450,HCP0569,REP022,2025-11-25,PRD001,29,1
CALL002451,HCP0570,REP005,2025-01-08,PRD005,24,1
CALL002452,HCP0570,REP005,2025-10-28,PRD002,8,0
CALL002453,HCP0570,REP005,2025-10-27,PRD001,27,0
CALL002454,HCP0570,REP005,2025-06-23,PRD001,21,1
CALL002455,HCP0571,REP004,2025-08-09,PRD002,11,1
CALL002456,HCP0571,REP004,2025-01-03,PRD001,8,0
CALL002457,HCP0571,REP004,2025-10-02,PRD002,22,2
CALL002458,HCP0571,REP004,2025-08-23,PRD003,28,0
CALL002459,HCP0571,REP004,2025-08-17,PRD002,14,2
CALL002460,HCP0571,REP004,2025-05-07,PRD003,21,2
CALL002461,HCP0571,REP004,2025-10-13,PRD004,20,1
CALL002462,HCP0572,REP009,2025-05-24,PRD001,8,1
CALL002463,HCP0572,REP009,2025-01-31,PRD002,8,0
CALL002464,HCP0573,REP013,2025-07-18,PRD001,6,1
CALL002465,HCP0573,REP013,2025-02-15,PRD004,20,0
CALL002466,HCP0574,REP015,2025-01-22,PRD001,18,0
CALL002467,HCP0575,REP011,2025-08-10,PRD002,26,0
CALL002468,HCP0575,REP011,2025-08-02,PRD005,19,0
CALL002469,HCP0576,REP030,2025-04-19,PRD003,26,0
CALL002470,HCP0576,REP030,2025-03-26,PRD002,9,2
CALL002471,HCP0576,REP030,2025-06-23,PRD004,6,1
CALL002472,HCP0576,REP030,2025-05-18,PRD004,16,0
CALL002473,HCP0576,REP030,2025-08-21,PRD001,9,0
CALL002474,HCP0577,REP014,2025-02-03,PRD001,15,1
CALL002475,HCP0577,REP014,2025-01-02,PRD005,13,2
CALL002476,HCP0577,REP014,2025-10-21,PRD003,23,0
CALL002477,HCP0577,REP014,2025-06-22,PRD005,27,0
CALL002478,HCP0577,REP014,2025-12-21,PRD005,23,1
CALL002479,HCP0578,REP016,2025-07-12,PRD001,20,0
CALL002480,HCP0578,REP016,2025-10-14,PRD002,5,1
CALL002481,HCP0579,REP005,2025-02-07,PRD004,18,0
CALL002482,HCP0579,REP005,2025-05-22,PRD001,11,0
CALL002483,HCP0579,REP005,2025-05-13,PRD005,13,1
CALL002484,HCP0579,REP005,2025-11-09,PRD004,8,0
CALL002485,HCP0579,REP005,2025-12-19,PRD002,11,0
CALL002486,HCP0579,REP005,2025-03-03,PRD004,22,3
CALL002487,HCP0580,REP001,2025-01-26,PRD003,24,1
CALL002488,HCP0580,REP001,2025-11-26,PRD005,16,1
CALL002489,HCP0580,REP001,2025-01-05,PRD001,26,0
CALL002490,HCP0580,REP001,2025-07-09,PRD001,26,0
CALL002491,HCP0580,REP001,2025-10-15,PRD002,12,1
CALL002492,HCP0580,REP001,2025-01-29,PRD004,20,2
CALL002493,HCP0580,REP001,2025-01-25,PRD002,19,0
CALL002494,HCP0580,REP001,2025-07-28,PRD004,13,0
CALL002495,HCP0581,REP019,2025-11-08,PRD002,25,2
CALL002496,HCP0581,REP019,2025-10-28,PRD004,19,1
CALL002497,HCP0582,REP009,2025-09-12,PRD001,29,2
CALL002498,HCP0582,REP009,2025-12-28,PRD001,23,0
CALL002499,HCP0582,REP009,2025-10-29,PRD002,10,1
CALL002500,HCP0582,REP009,2025-04-24,PRD002,22,0
CALL002501,HCP0582,REP009,2025-08-19,PRD003,27,0
CALL002502,HCP0582,REP009,2025-08-31,PRD004,19,2
CALL002503,HCP0583,REP001,2025-04-14,PRD002,11,0
CALL002504,HCP0583,REP001,2025-08-11,PRD004,14,1
CALL002505,HCP0583,REP001,2025-05-07,PRD004,15,1
CALL002506,HCP0583,REP001,2025-08-09,PRD005,17,0
CALL002507,HCP0583,REP001,2025-02-27,PRD005,22,3
CALL002508,HCP0583,REP001,2025-04-06,PRD005,7,0
CALL002509,HCP0583,REP001,2025-11-23,PRD005,16,0
CALL002510,HCP0583,REP001,2025-11-25,PRD003,15,0
CALL002511,HCP0583,REP001,2025-11-19,PRD005,20,0
CALL002512,HCP0583,REP001,2025-08-14,PRD003,14,2
CALL002513,HCP0583,REP001,2025-06-20,PRD001,14,1
CALL002514,HCP0584,REP017,2025-03-01,PRD001,8,2
CALL002515,HCP0584,REP017,2025-06-23,PRD004,13,0
CALL002516,HCP0584,REP017,2025-04-05,PRD005,6,1
CALL002517,HCP0584,REP017,2025-09-23,PRD004,18,0
CALL002518,HCP0585,REP028,2025-12-08,PRD001,25,1
CALL002519,HCP0585,REP028,2025-10-13,PRD004,25,2
CALL002520,HCP0585,REP028,2025-07-10,PRD001,6,0
CALL002521,HCP0586,REP018,2025-07-14,PRD004,23,3
CALL002522,HCP0586,REP018,2025-01-23,PRD002,28,1
CALL002523,HCP0586,REP018,2025-01-15,PRD001,17,1
CALL002524,HCP0586,REP018,2025-05-07,PRD003,18,2
CALL002525,HCP0586,REP018,2025-03-13,PRD004,6,2
CALL002526,HCP0586,REP018,2025-04-18,PRD004,22,0
CALL002527,HCP0586,REP018,2025-04-13,PRD002,19,3
CALL002528,HCP0586,REP018,2025-01-26,PRD003,24,1
CALL002529,HCP0587,REP025,2025-04-26,PRD002,27,0
CALL002530,HCP0588,REP022,2025-01-03,PRD004,24,1
CALL002531,HCP0588,REP022,2025-07-10,PRD002,13,0
CALL002532,HCP0588,REP022,2025-10-24,PRD003,29,1
CALL002533,HCP0588,REP022,2025-02-12,PRD002,19,0
CALL002534,HCP0589,REP025,2025-04-19,PRD002,24,0
CALL002535,HCP0589,REP025,2025-02-09,PRD002,25,2
CALL002536,HCP0589,REP025,2025-08-29,PRD002,12,1
CALL002537,HCP0590,REP011,2025-12-22,PRD002,13,1
CALL002538,HCP0590,REP011,2025-07-10,PRD003,19,2
CALL002539,HCP0590,REP011,2025-01-31,PRD003,17,1
CALL002540,HCP0590,REP011,2025-11-29,PRD001,28,0
CALL002541,HCP0590,REP011,2025-07-28,PRD004,13,1
CALL002542,HCP0590,REP011,2025-06-08,PRD005,5,0
CALL002543,HCP0591,REP023,2025-01-09,PRD002,29,1
CALL002544,HCP0591,REP023,2025-07-18,PRD005,18,0
CALL002545,HCP0591,REP023,2025-01-01,PRD003,24,0
CALL002546,HCP0591,REP023,2025-10-27,PRD003,24,0
CALL002547,HCP0592,REP020,2025-12-10,PRD002,17,2
CALL002548,HCP0592,REP020,2025-09-04,PRD001,8,0
CALL002549,HCP0592,REP020,2025-07-12,PRD005,29,0
CALL002550,HCP0592,REP020,2025-09-06,PRD004,23,0
CALL002551,HCP0593,REP022,2025-10-30,PRD005,15,0
CALL002552,HCP0593,REP022,2025-08-12,PRD003,20,3
CALL002553,HCP0593,REP022,2025-09-23,PRD002,24,0
CALL002554,HCP0593,REP022,2025-06-29,PRD002,15,1
CALL002555,HCP0593,REP022,2025-05-26,PRD002,7,0
CALL002556,HCP0594,REP017,2025-05-01,PRD004,20,2
CALL002557,HCP0594,REP017,2025-03-23,PRD001,20,3
CALL002558,HCP0594,REP017,2025-12-13,PRD001,25,2
CALL002559,HCP0594,REP017,2025-09-12,PRD003,10,1
CALL002560,HCP0594,REP017,2025-08-20,PRD004,20,0
CALL002561,HCP0594,REP017,2025-04-21,PRD005,10,0
CALL002562,HCP0595,REP022,2025-02-07,PRD004,19,0
CALL002563,HCP0595,REP022,2025-01-26,PRD005,24,0
CALL002564,HCP0595,REP022,2025-12-18,PRD001,28,3
CALL002565,HCP0595,REP022,2025-08-31,PRD003,23,2
CALL002566,HCP0595,REP022,2025-07-18,PRD002,5,3
CALL002567,HCP0595,REP022,2025-05-23,PRD005,20,2
CALL002568,HCP0596,REP027,2025-04-22,PRD004,7,0
CALL002569,HCP0596,REP027,2025-03-13,PRD002,21,0
CALL002570,HCP0596,REP027,2025-06-22,PRD005,21,0
CALL002571,HCP0596,REP027,2025-06-16,PRD002,20,0
CALL002572,HCP0596,REP027,2025-07-14,PRD002,29,2
CALL002573,HCP0596,REP027,2025-07-26,PRD004,22,1
CALL002574,HCP0597,REP025,2025-07-07,PRD005,5,2
CALL002575,HCP0597,REP025,2025-10-31,PRD005,18,0
CALL002576,HCP0598,REP017,2025-02-18,PRD004,7,0
CALL002577,HCP0598,REP017,2025-01-12,PRD001,10,3
CALL002578,HCP0598,REP017,2025-08-06,PRD005,7,0
CALL002579,HCP0599,REP004,2025-01-06,PRD005,27,0
CALL002580,HCP0599,REP004,2025-09-21,PRD002,22,1
CALL002581,HCP0599,REP004,2025-04-03,PRD001,18,0
CALL002582,HCP0599,REP004,2025-07-04,PRD002,23,1
CALL002583,HCP0599,REP004,2025-06-28,PRD001,6,0
CALL002584,HCP0599,REP004,2025-06-14,PRD002,15,0
CALL002585,HCP0599,REP004,2025-03-21,PRD002,15,2
CALL002586,HCP0600,REP014,2025-11-24,PRD003,11,0
CALL002587,HCP0600,REP014,2025-05-05,PRD003,28,0
CALL002588,HCP0600,REP014,2025-08-02,PRD004,19,1
CALL002589,HCP0601,REP015,2025-03-08,PRD005,29,0
CALL002590,HCP0601,REP015,2025-05-19,PRD001,16,0
CALL002591,HCP0602,REP012,2025-12-26,PRD002,18,2
CALL002592,HCP0602,REP012,2025-03-30,PRD004,9,1
CALL002593,HCP0602,REP012,2025-04-07,PRD002,21,0
CALL002594,HCP0602,REP012,2025-05-14,PRD005,21,1
CALL002595,HCP0603,REP010,2025-11-20,PRD005,11,3
CALL002596,HCP0603,REP010,2025-08-26,PRD002,5,2
CALL002597,HCP0603,REP010,2025-07-01,PRD004,11,2
CALL002598,HCP0603,REP010,2025-05-27,PRD002,15,0
CALL002599,HCP0603,REP010,2025-10-08,PRD001,28,1
CALL002600,HCP0604,REP028,2025-04-07,PRD005,5,0
CALL002601,HCP0604,REP028,2025-01-07,PRD001,25,1
CALL002602,HCP0604,REP028,2025-10-16,PRD001,22,1
CALL002603,HCP0604,REP028,2025-08-28,PRD004,24,1
CALL002604,HCP0604,REP028,2025-08-19,PRD002,18,0
CALL002605,HCP0605,REP021,2025-11-17,PRD005,20,2
CALL002606,HCP0605,REP021,2025-08-21,PRD002,25,1
CALL002607,HCP0605,REP021,2025-04-26,PRD001,7,3
CALL002608,HCP0606,REP019,2025-04-29,PRD002,8,1
CALL002609,HCP0606,REP019,2025-04-08,PRD002,5,0
CALL002610,HCP0606,REP019,2025-06-24,PRD002,20,0
CALL002611,HCP0606,REP019,2025-04-08,PRD001,14,0
CALL002612,HCP0607,REP025,2025-08-01,PRD002,25,1
CALL002613,HCP0607,REP025,2025-02-24,PRD001,6,1
CALL002614,HCP0607,REP025,2025-02-10,PRD004,10,1
CALL002615,HCP0607,REP025,2025-12-22,PRD002,6,2
