hcp_id,product_id,month,rx_count,list_price_usd,revenue_usd
HCP0241,PRD005,2025-09,6,45,270
HCP0241,PRD004,2025-10,4,60,240
HCP0241,PRD005,2025-11,9,45,405
HCP0241,PRD004,2025-12,7,60,420
HCP0242,PRD003,2025-01,3,950,2850
HCP0242,PRD005,2025-02,6,45,270
HCP0242,PRD002,2025-03,3,85,255
HCP0242,PRD002,2025-04,7,85,595
HCP0242,PRD005,2025-05,6,45,270
HCP0242,PRD001,2025-06,5,120,600
HCP0242,PRD001,2025-07,7,120,840
HCP0242,PRD001,2025-08,2,120,240
HCP0242,PRD003,2025-09,1,950,950
HCP0242,PRD005,2025-10,3,45,135
HCP0242,PRD001,2025-11,5,120,600
HCP0242,PRD004,2025-12,6,60,360
HCP0243,PRD004,2025-01,5,60,300
HCP0243,PRD004,2025-02,4,60,240
HCP0243,PRD004,2025-03,2,60,120
HCP0243,PRD005,2025-04,1,45,45
HCP0243,PRD005,2025-05,5,45,225
HCP0243,PRD005,2025-06,4,45,180
HCP0243,PRD001,2025-07,3,120,360
HCP0243,PRD001,2025-08,8,120,960
HCP0243,PRD002,2025-09,5,85,425
HCP0243,PRD004,2025-10,3,60,180
HCP0243,PRD005,2025-11,5,45,225
HCP0243,PRD003,2025-12,2,950,1900
HCP0244,PRD002,2025-01,7,85,595
HCP0244,PRD002,2025-02,7,85,595
HCP0244,PRD002,2025-03,5,85,425
HCP0244,PRD004,2025-05,3,60,180
HCP0244,PRD005,2025-06,3,45,135
HCP0244,PRD005,2025-07,5,45,225
HCP0244,PRD001,2025-09,2,120,240
HCP0244,PRD002,2025-10,5,85,425
HCP0244,PRD003,2025-11,6,950,5700
HCP0244,PRD003,2025-12,6,950,5700
HCP0245,PRD002,2025-01,2,85,170
HCP0245,PRD004,2025-02,1,60,60
HCP0245,PRD005,2025-03,2,45,90
HCP0245,PRD002,2025-04,4,85,340
HCP0245,PRD005,2025-05,1,45,45
HCP0245,PRD004,2025-06,1,60,60
HCP0245,PRD005,2025-07,3,45,135
HCP0245,PRD002,2025-08,5,85,425
HCP0245,PRD003,2025-09,4,950,3800
HCP0245,PRD002,2025-10,2,85,170
HCP0245,PRD005,2025-11,3,45,135
HCP0245,PRD004,2025-12,2,60,120
HCP0246,PRD001,2025-01,11,120,1320
HCP0246,PRD004,2025-02,11,60,660
HCP0246,PRD003,2025-03,6,950,5700
HCP0246,PRD001,2025-04,12,120,1440
HCP0246,PRD002,2025-05,12,85,1020
HCP0246,PRD004,2025-06,5,60,300
HCP0246,PRD002,2025-07,16,85,1360
HCP0246,PRD005,2025-08,13,45,585
HCP0246,PRD001,2025-09,12,120,1440
HCP0246,PRD001,2025-10,9,120,1080
HCP0246,PRD001,2025-11,7,120,840
HCP0246,PRD005,2025-12,6,45,270
HCP0247,PRD004,2025-01,3,60,180
HCP0247,PRD002,2025-02,3,85,255
HCP0247,PRD002,2025-03,5,85,425
HCP0247,PRD003,2025-04,14,950,13300
HCP0247,PRD003,2025-05,3,950,2850
HCP0247,PRD005,2025-06,7,45,315
HCP0247,PRD004,2025-07,3,60,180
HCP0247,PRD004,2025-08,6,60,360
HCP0247,PRD001,2025-10,10,120,1200
HCP0247,PRD005,2025-11,5,45,225
HCP0247,PRD002,2025-12,5,85,425
HCP0248,PRD005,2025-01,5,45,225
HCP0248,PRD004,2025-02,8,60,480
HCP0248,PRD003,2025-03,12,950,11400
HCP0248,PRD004,2025-04,3,60,180
HCP0248,PRD004,2025-06,11,60,660
HCP0248,PRD004,2025-07,2,60,120
HCP0248,PRD005,2025-08,5,45,225
HCP0248,PRD001,2025-09,6,120,720
HCP0248,PRD005,2025-10,16,45,720
HCP0248,PRD005,2025-11,7,45,315
HCP0248,PRD005,2025-12,5,45,225
HCP0249,PRD005,2025-01,1,45,45
HCP0249,PRD001,2025-02,4,120,480
HCP0249,PRD004,2025-03,1,60,60
HCP0249,PRD004,2025-04,3,60,180
HCP0249,PRD002,2025-05,2,85,170
HCP0249,PRD002,2025-06,2,85,170
HCP0249,PRD003,2025-07,2,950,1900
HCP0249,PRD003,2025-08,3,950,2850
HCP0249,PRD003,2025-10,2,950,1900
HCP0249,PRD002,2025-11,1,85,85
HCP0249,PRD002,2025-12,4,85,340
HCP0250,PRD003,2025-01,3,950,2850
HCP0250,PRD005,2025-02,12,45,540
HCP0250,PRD001,2025-03,11,120,1320
HCP0250,PRD002,2025-04,6,85,510
HCP0250,PRD005,2025-05,10,45,450
HCP0250,PRD005,2025-06,5,45,225
HCP0250,PRD005,2025-07,14,45,630
HCP0250,PRD005,2025-08,7,45,315
HCP0250,PRD001,2025-09,10,120,1200
HCP0250,PRD001,2025-10,12,120,1440
HCP0250,PRD001,2025-11,3,120,360
HCP0250,PRD003,2025-12,7,950,6650
HCP0251,PRD004,2025-01,7,60,420
HCP0251,PRD003,2025-02,7,950,6650
HCP0251,PRD001,2025-03,9,120,1080
HCP0251,PRD005,2025-04,6,45,270
HCP0251,PRD002,2025-05,4,85,340
HCP0251,PRD003,2025-06,6,950,5700
HCP0251,PRD002,2025-07,3,85,255
HCP0251,PRD005,2025-08,1,45,45
HCP0251,PRD005,2025-09,1,45,45
HCP0251,PRD002,2025-10,6,85,510
HCP0251,PRD001,2025-11,5,120,600
HCP0251,PRD002,2025-12,2,85,170
HCP0252,PRD005,2025-01,1,45,45
HCP0252,PRD003,2025-02,2,950,1900
HCP0252,PRD002,2025-03,3,85,255
HCP0252,PRD003,2025-06,3,950,2850
HCP0252,PRD003,2025-07,1,950,950
HCP0252,PRD002,2025-08,2,85,170
HCP0252,PRD002,2025-09,3,85,255
HCP0252,PRD001,2025-10,3,120,360
HCP0252,PRD003,2025-11,2,950,1900
HCP0252,PRD002,2025-12,2,85,170
HCP0253,PRD001,2025-01,8,120,960
HCP0253,PRD003,2025-02,5,950,4750
HCP0253,PRD001,2025-03,10,120,1200
HCP0253,PRD004,2025-04,4,60,240
HCP0253,PRD001,2025-05,6,120,720
HCP0253,PRD001,2025-06,3,120,360
HCP0253,PRD003,2025-07,5,950,4750
HCP0253,PRD005,2025-09,9,45,405
HCP0253,PRD001,2025-10,9,120,1080
HCP0253,PRD004,2025-11,6,60,360
HCP0253,PRD005,2025-12,7,45,315
HCP0254,PRD004,2025-01,8,60,480
HCP0254,PRD001,2025-02,11,120,1320
HCP0254,PRD002,2025-03,10,85,850
HCP0254,PRD001,2025-04,12,120,1440
HCP0254,PRD002,2025-05,9,85,765
HCP0254,PRD004,2025-06,11,60,660
HCP0254,PRD003,2025-07,9,950,8550
HCP0254,PRD005,2025-08,8,45,360
HCP0254,PRD003,2025-09,7,950,6650
HCP0254,PRD003,2025-10,4,950,3800
HCP0254,PRD004,2025-11,9,60,540
HCP0254,PRD005,2025-12,10,45,450
HCP0255,PRD005,2025-01,4,45,180
HCP0255,PRD001,2025-02,4,120,480
HCP0255,PRD001,2025-03,9,120,1080
HCP0255,PRD004,2025-04,5,60,300
HCP0255,PRD004,2025-05,8,60,480
HCP0255,PRD005,2025-06,5,45,225
HCP0255,PRD003,2025-07,5,950,4750
HCP0255,PRD003,2025-08,4,950,3800
HCP0255,PRD005,2025-09,8,45,360
HCP0255,PRD001,2025-10,8,120,960
HCP0255,PRD001,2025-11,2,120,240
HCP0255,PRD003,2025-12,10,950,9500
HCP0256,PRD002,2025-01,7,85,595
HCP0256,PRD005,2025-02,9,45,405
HCP0256,PRD005,2025-03,13,45,585
HCP0256,PRD002,2025-04,15,85,1275
HCP0256,PRD004,2025-05,16,60,960
HCP0256,PRD004,2025-06,2,60,120
HCP0256,PRD002,2025-07,10,85,850
HCP0256,PRD001,2025-08,7,120,840
HCP0256,PRD001,2025-09,14,120,1680
HCP0256,PRD003,2025-10,18,950,17100
HCP0256,PRD002,2025-11,17,85,1445
HCP0256,PRD001,2025-12,21,120,2520
HCP0257,PRD001,2025-01,3,120,360
HCP0257,PRD002,2025-02,1,85,85
HCP0257,PRD002,2025-03,2,85,170
HCP0257,PRD004,2025-05,5,60,300
HCP0257,PRD005,2025-06,5,45,225
HCP0257,PRD004,2025-07,4,60,240
HCP0257,PRD004,2025-08,6,60,360
HCP0257,PRD004,2025-09,4,60,240
HCP0257,PRD001,2025-10,1,120,120
HCP0257,PRD004,2025-12,5,60,300
HCP0258,PRD001,2025-01,6,120,720
HCP0258,PRD003,2025-02,9,950,8550
HCP0258,PRD003,2025-03,12,950,11400
HCP0258,PRD005,2025-04,11,45,495
HCP0258,PRD004,2025-05,3,60,180
HCP0258,PRD005,2025-06,11,45,495
HCP0258,PRD001,2025-07,10,120,1200
HCP0258,PRD003,2025-08,14,950,13300
HCP0258,PRD002,2025-09,5,85,425
HCP0258,PRD005,2025-10,9,45,405
HCP0258,PRD003,2025-11,8,950,7600
HCP0258,PRD003,2025-12,9,950,8550
HCP0259,PRD001,2025-01,2,120,240
HCP0259,PRD002,2025-02,5,85,425
HCP0259,PRD001,2025-03,4,120,480
HCP0259,PRD002,2025-04,4,85,340
HCP0259,PRD001,2025-05,4,120,480
HCP0259,PRD002,2025-06,8,85,680
HCP0259,PRD002,2025-07,5,85,425
HCP0259,PRD002,2025-08,2,85,170
HCP0259,PRD004,2025-09,8,60,480
HCP0259,PRD001,2025-10,6,120,720
HCP0259,PRD005,2025-11,2,45,90
HCP0259,PRD003,2025-12,5,950,4750
HCP0260,PRD004,2025-01,6,60,360
HCP0260,PRD002,2025-02,4,85,340
HCP0260,PRD003,2025-03,9,950,8550
HCP0260,PRD001,2025-04,10,120,1200
HCP0260,PRD005,2025-05,8,45,360
HCP0260,PRD003,2025-06,4,950,3800
HCP0260,PRD001,2025-07,10,120,1200
HCP0260,PRD002,2025-08,6,85,510
HCP0260,PRD001,2025-09,4,120,480
HCP0260,PRD001,2025-10,12,120,1440
HCP0260,PRD005,2025-11,9,45,405
HCP0260,PRD003,2025-12,9,950,8550
HCP0261,PRD004,2025-01,9,60,540
HCP0261,PRD005,2025-02,8,45,360
HCP0261,PRD001,2025-03,16,120,1920
HCP0261,PRD005,2025-04,11,45,495
HCP0261,PRD005,2025-05,14,45,630
HCP0261,PRD003,2025-06,9,950,8550
HCP0261,PRD004,2025-07,10,60,600
HCP0261,PRD004,2025-08,8,60,480
HCP0261,PRD001,2025-09,10,120,1200
HCP0261,PRD005,2025-11,5,45,225
HCP0261,PRD003,2025-12,8,950,7600
HCP0262,PRD001,2025-01,2,120,240
HCP0262,PRD001,2025-02,2,120,240
HCP0262,PRD002,2025-03,2,85,170
HCP0262,PRD003,2025-04,1,950,950
HCP0262,PRD001,2025-07,1,120,120
HCP0262,PRD005,2025-08,2,45,90
HCP0262,PRD004,2025-09,3,60,180
HCP0262,PRD005,2025-10,2,45,90
HCP0262,PRD001,2025-11,2,120,240
HCP0263,PRD004,2025-01,6,60,360
HCP0263,PRD003,2025-02,18,950,17100
HCP0263,PRD005,2025-03,15,45,675
HCP0263,PRD002,2025-04,17,85,1445
HCP0263,PRD001,2025-05,19,120,2280
HCP0263,PRD002,2025-06,8,85,680
HCP0263,PRD001,2025-07,7,120,840
HCP0263,PRD003,2025-08,10,950,9500
HCP0263,PRD005,2025-09,13,45,585
HCP0263,PRD001,2025-11,10,120,1200
HCP0263,PRD001,2025-12,12,120,1440
HCP0264,PRD002,2025-02,10,85,850
HCP0264,PRD004,2025-03,12,60,720
HCP0264,PRD002,2025-04,5,85,425
HCP0264,PRD004,2025-05,12,60,720
HCP0264,PRD005,2025-06,12,45,540
HCP0264,PRD002,2025-07,5,85,425
HCP0264,PRD002,2025-08,9,85,765
HCP0264,PRD001,2025-09,5,120,600
HCP0264,PRD005,2025-10,7,45,315
HCP0264,PRD001,2025-11,9,120,1080
HCP0264,PRD001,2025-12,7,120,840
HCP0265,PRD004,2025-01,11,60,660
HCP0265,PRD001,2025-03,11,120,1320
HCP0265,PRD004,2025-04,11,60,660
HCP0265,PRD004,2025-05,11,60,660
HCP0265,PRD002,2025-07,13,85,1105
HCP0265,PRD002,2025-08,14,85,1190
HCP0265,PRD001,2025-09,7,120,840
HCP0265,PRD004,2025-10,5,60,300
HCP0265,PRD003,2025-11,6,950,5700
HCP0265,PRD004,2025-12,10,60,600
HCP0266,PRD003,2025-02,2,950,1900
HCP0266,PRD003,2025-03,4,950,3800
HCP0266,PRD003,2025-04,1,950,950
HCP0266,PRD002,2025-05,6,85,510
HCP0266,PRD004,2025-06,3,60,180
HCP0266,PRD002,2025-07,5,85,425
HCP0266,PRD004,2025-08,4,60,240
HCP0266,PRD001,2025-09,1,120,120
HCP0266,PRD004,2025-10,4,60,240
HCP0266,PRD002,2025-11,2,85,170
HCP0266,PRD002,2025-12,1,85,85
HCP0267,PRD003,2025-01,3,950,2850
HCP0267,PRD004,2025-02,5,60,300
HCP0267,PRD005,2025-03,3,45,135
HCP0267,PRD004,2025-04,6,60,360
HCP0267,PRD004,2025-05,3,60,180
HCP0267,PRD004,2025-06,3,60,180
HCP0267,PRD004,2025-07,9,60,540
HCP0267,PRD003,2025-08,5,950,4750
HCP0267,PRD004,2025-09,2,60,120
HCP0267,PRD001,2025-10,6,120,720
HCP0267,PRD001,2025-11,3,120,360
HCP0267,PRD003,2025-12,4,950,3800
HCP0268,PRD001,2025-01,4,120,480
HCP0268,PRD004,2025-02,5,60,300
HCP0268,PRD001,2025-03,3,120,360
HCP0268,PRD002,2025-04,6,85,510
HCP0268,PRD004,2025-05,2,60,120
HCP0268,PRD003,2025-06,4,950,3800
HCP0268,PRD002,2025-07,2,85,170
HCP0268,PRD004,2025-08,9,60,540
HCP0268,PRD005,2025-09,12,45,540
HCP0268,PRD005,2025-10,2,45,90
HCP0268,PRD003,2025-11,1,950,950
HCP0268,PRD003,2025-12,4,950,3800
HCP0269,PRD002,2025-01,3,85,255
HCP0269,PRD002,2025-02,11,85,935
HCP0269,PRD002,2025-03,11,85,935
HCP0269,PRD002,2025-04,12,85,1020
HCP0269,PRD003,2025-05,2,950,1900
HCP0269,PRD002,2025-07,3,85,255
HCP0269,PRD005,2025-08,2,45,90
HCP0269,PRD004,2025-09,5,60,300
HCP0269,PRD004,2025-10,6,60,360
HCP0269,PRD003,2025-11,3,950,2850
HCP0269,PRD005,2025-12,4,45,180
HCP0270,PRD005,2025-01,6,45,270
HCP0270,PRD004,2025-02,4,60,240
HCP0270,PRD001,2025-03,3,120,360
HCP0270,PRD001,2025-04,4,120,480
HCP0270,PRD001,2025-05,7,120,840
HCP0270,PRD002,2025-06,5,85,425
HCP0270,PRD005,2025-07,7,45,315
HCP0270,PRD003,2025-08,3,950,2850
HCP0270,PRD003,2025-09,6,950,5700
HCP0270,PRD004,2025-10,11,60,660
HCP0270,PRD005,2025-11,12,45,540
HCP0270,PRD002,2025-12,7,85,595
HCP0271,PRD002,2025-01,5,85,425
HCP0271,PRD003,2025-02,4,950,3800
HCP0271,PRD001,2025-03,11,120,1320
HCP0271,PRD002,2025-04,13,85,1105
HCP0271,PRD004,2025-05,9,60,540
HCP0271,PRD003,2025-06,14,950,13300
HCP0271,PRD002,2025-07,8,85,680
HCP0271,PRD005,2025-08,7,45,315
HCP0271,PRD003,2025-09,5,950,4750
HCP0271,PRD004,2025-10,14,60,840
HCP0271,PRD005,2025-11,5,45,225
HCP0271,PRD004,2025-12,5,60,300
HCP0272,PRD001,2025-01,8,120,960
HCP0272,PRD003,2025-02,13,950,12350
HCP0272,PRD005,2025-03,3,45,135
HCP0272,PRD002,2025-04,5,85,425
HCP0272,PRD002,2025-05,4,85,340
HCP0272,PRD005,2025-06,14,45,630
HCP0272,PRD005,2025-07,9,45,405
HCP0272,PRD001,2025-08,8,120,960
HCP0272,PRD005,2025-09,4,45,180
HCP0272,PRD005,2025-10,10,45,450
HCP0272,PRD003,2025-11,12,950,11400
HCP0272,PRD001,2025-12,9,120,1080
HCP0273,PRD003,2025-01,4,950,3800
HCP0273,PRD001,2025-02,16,120,1920
HCP0273,PRD003,2025-03,6,950,5700
HCP0273,PRD004,2025-04,3,60,180
HCP0273,PRD002,2025-05,8,85,680
HCP0273,PRD002,2025-06,15,85,1275
HCP0273,PRD003,2025-07,9,950,8550
HCP0273,PRD005,2025-08,5,45,225
HCP0273,PRD002,2025-09,9,85,765
HCP0273,PRD002,2025-10,12,85,1020
HCP0273,PRD005,2025-11,6,45,270
HCP0273,PRD002,2025-12,9,85,765
HCP0274,PRD004,2025-01,5,60,300
HCP0274,PRD002,2025-02,2,85,170
HCP0274,PRD005,2025-03,4,45,180
HCP0274,PRD005,2025-04,6,45,270
HCP0274,PRD005,2025-05,9,45,405
HCP0274,PRD001,2025-06,6,120,720
HCP0274,PRD002,2025-07,9,85,765
HCP0274,PRD005,2025-08,7,45,315
HCP0274,PRD002,2025-09,12,85,1020
HCP0274,PRD005,2025-10,9,45,405
HCP0274,PRD003,2025-11,3,950,2850
HCP0274,PRD003,2025-12,9,950,8550
HCP0275,PRD001,2025-01,2,120,240
HCP0275,PRD001,2025-02,2,120,240
HCP0275,PRD004,2025-03,1,60,60
HCP0275,PRD005,2025-04,1,45,45
HCP0275,PRD002,2025-05,2,85,170
HCP0275,PRD002,2025-07,1,85,85
HCP0275,PRD003,2025-09,1,950,950
HCP0275,PRD002,2025-10,2,85,170
HCP0275,PRD005,2025-11,2,45,90
HCP0275,PRD001,2025-12,2,120,240
HCP0276,PRD004,2025-01,3,60,180
HCP0276,PRD005,2025-02,3,45,135
HCP0276,PRD005,2025-03,2,45,90
HCP0276,PRD004,2025-04,4,60,240
HCP0276,PRD005,2025-05,1,45,45
HCP0276,PRD003,2025-06,3,950,2850
HCP0276,PRD004,2025-07,4,60,240
HCP0276,PRD001,2025-08,2,120,240
HCP0276,PRD003,2025-10,1,950,950
HCP0276,PRD005,2025-11,3,45,135
HCP0276,PRD005,2025-12,3,45,135
HCP0277,PRD001,2025-01,9,120,1080
HCP0277,PRD005,2025-02,9,45,405
HCP0277,PRD005,2025-03,6,45,270
HCP0277,PRD003,2025-04,2,950,1900
HCP0277,PRD002,2025-05,2,85,170
HCP0277,PRD002,2025-06,4,85,340
HCP0277,PRD003,2025-07,11,950,10450
HCP0277,PRD002,2025-08,2,85,170
HCP0277,PRD003,2025-09,5,950,4750
HCP0277,PRD002,2025-10,7,85,595
HCP0277,PRD004,2025-11,6,60,360
HCP0277,PRD004,2025-12,6,60,360
HCP0278,PRD005,2025-01,6,45,270
HCP0278,PRD002,2025-02,3,85,255
HCP0278,PRD002,2025-03,7,85,595
HCP0278,PRD005,2025-04,10,45,450
HCP0278,PRD005,2025-05,4,45,180
HCP0278,PRD003,2025-06,7,950,6650
HCP0278,PRD003,2025-07,7,950,6650
HCP0278,PRD001,2025-08,8,120,960
HCP0278,PRD003,2025-09,7,950,6650
HCP0278,PRD003,2025-10,5,950,4750
HCP0278,PRD005,2025-11,6,45,270
HCP0278,PRD001,2025-12,1,120,120
HCP0279,PRD001,2025-01,11,120,1320
HCP0279,PRD005,2025-02,11,45,495
HCP0279,PRD001,2025-03,11,120,1320
HCP0279,PRD003,2025-04,4,950,3800
HCP0279,PRD002,2025-05,17,85,1445
HCP0279,PRD005,2025-06,9,45,405
HCP0279,PRD001,2025-07,4,120,480
HCP0279,PRD002,2025-08,13,85,1105
HCP0279,PRD002,2025-09,10,85,850
HCP0279,PRD001,2025-12,8,120,960
HCP0280,PRD002,2025-01,2,85,170
HCP0280,PRD003,2025-02,10,950,9500
HCP0280,PRD001,2025-03,13,120,1560
HCP0280,PRD004,2025-04,8,60,480
HCP0280,PRD005,2025-05,20,45,900
HCP0280,PRD004,2025-06,3,60,180
HCP0280,PRD003,2025-07,4,950,3800
HCP0280,PRD004,2025-08,11,60,660
HCP0280,PRD002,2025-09,10,85,850
HCP0280,PRD005,2025-10,6,45,270
HCP0280,PRD002,2025-11,9,85,765
HCP0280,PRD001,2025-12,7,120,840
HCP0281,PRD002,2025-01,2,85,170
HCP0281,PRD004,2025-02,3,60,180
HCP0281,PRD002,2025-03,6,85,510
HCP0281,PRD004,2025-04,2,60,120
HCP0281,PRD005,2025-05,8,45,360
HCP0281,PRD002,2025-06,6,85,510
HCP0281,PRD005,2025-07,6,45,270
HCP0281,PRD002,2025-08,6,85,510
HCP0281,PRD003,2025-09,7,950,6650
HCP0281,PRD003,2025-10,5,950,4750
HCP0281,PRD002,2025-11,5,85,425
HCP0281,PRD002,2025-12,3,85,255
HCP0282,PRD005,2025-01,7,45,315
HCP0282,PRD001,2025-02,6,120,720
HCP0282,PRD003,2025-03,5,950,4750
HCP0282,PRD003,2025-04,4,950,3800
HCP0282,PRD005,2025-05,3,45,135
HCP0282,PRD005,2025-06,1,45,45
HCP0282,PRD005,2025-07,8,45,360
HCP0282,PRD005,2025-08,1,45,45
HCP0282,PRD004,2025-09,5,60,300
HCP0282,PRD004,2025-10,4,60,240
HCP0282,PRD003,2025-11,6,950,5700
HCP0282,PRD001,2025-12,4,120,480
HCP0283,PRD004,2025-01,15,60,900
HCP0283,PRD004,2025-02,7,60,420
HCP0283,PRD002,2025-03,16,85,1360
HCP0283,PRD004,2025-04,15,60,900
HCP0283,PRD003,2025-05,9,950,8550
HCP0283,PRD001,2025-06,10,120,1200
HCP0283,PRD002,2025-07,19,85,1615
HCP0283,PRD003,2025-08,3,950,2850
HCP0283,PRD001,2025-09,14,120,1680
HCP0283,PRD002,2025-10,10,85,850
HCP0283,PRD001,2025-11,19,120,2280
HCP0283,PRD003,2025-12,7,950,6650
HCP0284,PRD005,2025-01,1,45,45
HCP0284,PRD004,2025-02,8,60,480
HCP0284,PRD002,2025-03,7,85,595
HCP0284,PRD002,2025-04,1,85,85
HCP0284,PRD004,2025-05,4,60,240
HCP0284,PRD003,2025-06,12,950,11400
HCP0284,PRD004,2025-07,7,60,420
HCP0284,PRD003,2025-08,14,950,13300
HCP0284,PRD002,2025-09,6,85,510
HCP0284,PRD003,2025-10,7,950,6650
HCP0284,PRD001,2025-11,17,120,2040
HCP0284,PRD003,2025-12,9,950,8550
HCP0285,PRD003,2025-01,11,950,10450
HCP0285,PRD004,2025-02,7,60,420
HCP0285,PRD004,2025-03,17,60,1020
HCP0285,PRD001,2025-04,9,120,1080
HCP0285,PRD002,2025-05,6,85,510
HCP0285,PRD002,2025-06,8,85,680
HCP0285,PRD003,2025-07,12,950,11400
HCP0285,PRD003,2025-08,3,950,2850
HCP0285,PRD004,2025-09,10,60,600
HCP0285,PRD004,2025-10,4,60,240
HCP0285,PRD002,2025-11,8,85,680
HCP0285,PRD002,2025-12,4,85,340
HCP0286,PRD002,2025-01,18,85,1530
HCP0286,PRD003,2025-02,7,950,6650
HCP0286,PRD002,2025-03,11,85,935
HCP0286,PRD003,2025-04,2,950,1900
HCP0286,PRD003,2025-05,9,950,8550
HCP0286,PRD001,2025-06,11,120,1320
HCP0286,PRD005,2025-07,9,45,405
HCP0286,PRD002,2025-08,9,85,765
HCP0286,PRD003,2025-09,14,950,13300
HCP0286,PRD002,2025-10,5,85,425
HCP0286,PRD002,2025-11,6,85,510
HCP0286,PRD004,2025-12,11,60,660
HCP0287,PRD005,2025-02,13,45,585
HCP0287,PRD001,2025-03,15,120,1800
HCP0287,PRD002,2025-04,10,85,850
HCP0287,PRD005,2025-05,7,45,315
HCP0287,PRD005,2025-07,2,45,90
HCP0287,PRD003,2025-08,16,950,15200
HCP0287,PRD005,2025-09,3,45,135
HCP0287,PRD004,2025-10,6,60,360
HCP0287,PRD004,2025-12,11,60,660
HCP0288,PRD001,2025-03,4,120,480
HCP0288,PRD002,2025-04,2,85,170
HCP0288,PRD001,2025-05,4,120,480
HCP0288,PRD005,2025-06,1,45,45
HCP0288,PRD004,2025-07,5,60,300
HCP0288,PRD003,2025-08,4,950,3800
HCP0288,PRD002,2025-09,3,85,255
HCP0288,PRD003,2025-10,1,950,950
HCP0288,PRD004,2025-11,4,60,240
HCP0288,PRD001,2025-12,3,120,360
HCP0289,PRD002,2025-01,8,85,680
HCP0289,PRD001,2025-02,13,120,1560
HCP0289,PRD004,2025-03,4,60,240
HCP0289,PRD005,2025-04,6,45,270
HCP0289,PRD002,2025-05,8,85,680
HCP0289,PRD005,2025-06,14,45,630
HCP0289,PRD003,2025-07,9,950,8550
HCP0289,PRD004,2025-08,13,60,780
HCP0289,PRD003,2025-09,14,950,13300
HCP0289,PRD002,2025-10,12,85,1020
HCP0289,PRD001,2025-11,2,120,240
HCP0289,PRD004,2025-12,16,60,960
HCP0290,PRD001,2025-01,7,120,840
HCP0290,PRD003,2025-02,12,950,11400
HCP0290,PRD002,2025-03,11,85,935
HCP0290,PRD001,2025-04,8,120,960
HCP0290,PRD001,2025-05,13,120,1560
HCP0290,PRD005,2025-06,9,45,405
HCP0290,PRD003,2025-07,4,950,3800
HCP0290,PRD001,2025-08,9,120,1080
HCP0290,PRD004,2025-09,12,60,720
HCP0290,PRD002,2025-10,13,85,1105
HCP0290,PRD005,2025-11,7,45,315
HCP0290,PRD001,2025-12,5,120,600
HCP0291,PRD004,2025-01,20,60,1200
HCP0291,PRD001,2025-02,3,120,360
HCP0291,PRD004,2025-03,14,60,840
HCP0291,PRD001,2025-04,8,120,960
HCP0291,PRD004,2025-05,9,60,540
HCP0291,PRD004,2025-06,10,60,600
HCP0291,PRD001,2025-07,5,120,600
HCP0291,PRD004,2025-08,13,60,780
HCP0291,PRD002,2025-09,9,85,765
HCP0291,PRD002,2025-10,17,85,1445
HCP0291,PRD004,2025-11,9,60,540
HCP0291,PRD003,2025-12,8,950,7600
HCP0292,PRD002,2025-01,5,85,425
HCP0292,PRD004,2025-02,4,60,240
HCP0292,PRD004,2025-03,7,60,420
HCP0292,PRD001,2025-04,11,120,1320
HCP0292,PRD004,2025-05,2,60,120
HCP0292,PRD005,2025-06,5,45,225
HCP0292,PRD002,2025-07,4,85,340
HCP0292,PRD003,2025-08,6,950,5700
HCP0292,PRD005,2025-09,5,45,225
HCP0292,PRD005,2025-10,2,45,90
HCP0292,PRD005,2025-11,4,45,180
HCP0293,PRD005,2025-01,1,45,45
HCP0293,PRD001,2025-02,3,120,360
HCP0293,PRD001,2025-03,2,120,240
HCP0293,PRD003,2025-05,3,950,2850
HCP0293,PRD004,2025-06,2,60,120
HCP0293,PRD005,2025-07,1,45,45
HCP0293,PRD002,2025-09,2,85,170
HCP0293,PRD004,2025-10,1,60,60
HCP0293,PRD002,2025-11,1,85,85
HCP0293,PRD002,2025-12,3,85,255
HCP0294,PRD002,2025-02,1,85,85
HCP0294,PRD004,2025-04,1,60,60
HCP0294,PRD004,2025-05,1,60,60
HCP0294,PRD005,2025-06,1,45,45
HCP0294,PRD002,2025-08,1,85,85
HCP0294,PRD005,2025-09,2,45,90
HCP0294,PRD002,2025-10,1,85,85
HCP0294,PRD005,2025-11,2,45,90
HCP0294,PRD002,2025-12,1,85,85
HCP0295,PRD005,2025-01,5,45,225
HCP0295,PRD003,2025-02,7,950,6650
HCP0295,PRD002,2025-03,11,85,935
HCP0295,PRD002,2025-04,11,85,935
HCP0295,PRD002,2025-05,11,85,935
HCP0295,PRD002,2025-06,8,85,680
HCP0295,PRD003,2025-07,4,950,3800
HCP0295,PRD005,2025-08,8,45,360
HCP0295,PRD002,2025-09,8,85,680
HCP0295,PRD001,2025-10,13,120,1560
HCP0295,PRD005,2025-11,12,45,540
HCP0295,PRD002,2025-12,3,85,255
HCP0296,PRD002,2025-01,1,85,85
HCP0296,PRD002,2025-02,7,85,595
HCP0296,PRD004,2025-03,8,60,480
HCP0296,PRD001,2025-04,8,120,960
HCP0296,PRD001,2025-05,6,120,720
HCP0296,PRD003,2025-06,5,950,4750
HCP0296,PRD001,2025-07,5,120,600
HCP0296,PRD005,2025-08,4,45,180
HCP0296,PRD004,2025-09,6,60,360
HCP0296,PRD004,2025-10,7,60,420
HCP0296,PRD004,2025-11,4,60,240
